id,time,lng,lat,district,subway,price_per_square,total_price,year,month
BJCY85150495,2012-12-08,116.470121,40.018763,7,1.0,29371,145.5,2012,2012-12
101101248617,2017-03-01,116.414708,40.012787,7,1.0,64918,710.0,2017,2017-03
BJCP89727160,2015-10-04,116.445785,40.077726,6,0.0,25238,159.5,2015,2015-10
101092317421,2016-06-17,116.291788,39.855182,2,0.0,34287,344.0,2016,2016-06
BJCY89352660,2016-03-03,116.471215,39.903238,7,1.0,38075,223.0,2016,2016-03
BJCY90298866,2015-12-05,116.487301,39.90602,7,1.0,40870,280.0,2015,2015-12
BJDX88057089,2014-10-26,116.318055,39.770087,4,0.0,29711,410.0,2014,2014-10
BJCY86333154,2013-08-24,116.442526,39.972399,7,1.0,39042,295.0,2013,2013-08
BJHD91262134,2016-03-13,116.378034,39.980771,8,1.0,53487,260.0,2016,2016-03
BJYZ92160154,2016-06-05,116.504579,39.795716,3,0.0,42190,383.0,2016,2016-06
101100310689,2016-08-07,116.315445,40.074203,6,0.0,40000,440.0,2016,2016-08
BJDX90686078,2015-11-17,116.339906,39.781801,4,1.0,22456,259.0,2015,2015-11
BJCY85808173,2013-06-12,116.521774,39.94004,7,0.0,33179,265.0,2013,2013-06
101100968371,2017-01-09,116.529466,39.928033,7,1.0,73096,1090.0,2017,2017-01
101100356799,2016-09-21,116.294677,39.950052,8,1.0,80175,550.0,2016,2016-09
BJCP90162850,2016-03-27,116.272871,40.235619,6,0.0,22704,132.0,2016,2016-03
BJFT91912052,2016-04-23,116.387363,39.864499,2,1.0,38030,214.6,2016,2016-04
BJCY91658581,2016-05-14,116.501162,39.915382,7,1.0,49897,505.0,2016,2016-05
BJCY91305938,2016-01-23,116.594886,39.910677,7,1.0,24654,340.0,2016,2016-01
BJCY92289703,2016-06-03,116.556567,39.952006,7,0.0,38142,348.0,2016,2016-06
101100334292,2016-08-21,116.453086,39.898397,1,1.0,64755,395.0,2016,2016-08
BJCY88742702,2015-01-14,116.441781,39.991956,7,1.0,44485,298.0,2015,2015-01
BJDX86204191,2013-08-22,116.354548,39.733154,4,0.0,21831,155.0,2013,2013-08
BJCP87626788,2014-09-11,116.349009,40.074638,6,1.0,24391,195.0,2014,2014-09
BJCY89758881,2015-07-26,116.46919,39.992542,7,0.0,39839,346.0,2015,2015-07
101092173770,2016-09-04,116.497474,39.810115,3,1.0,30747,170.0,2016,2016-09
BJXC91717367,2016-03-28,116.344169,39.935125,10,1.0,79448,460.0,2016,2016-03
101100562908,2016-09-19,116.488832,39.932702,7,1.0,65199,450.0,2016,2016-09
BJCP89873394,2015-09-08,116.330198,40.074228,6,1.0,30049,305.8,2015,2015-09
BJCP91282980,2016-03-06,116.232119,40.223852,6,1.0,27378,310.0,2016,2016-03
BJSJ87702521,2015-04-19,116.20787,39.938503,9,0.0,28652,376.0,2015,2015-04
BJXC89948939,2015-09-11,116.386269,39.888411,10,1.0,58431,559.0,2015,2015-09
BJCY87441474,2015-12-26,116.612765,39.905006,7,0.0,25784,335.0,2015,2015-12
BJCY92212676,2016-05-21,116.609957,39.91983,7,0.0,39923,246.0,2016,2016-05
BJCP88392807,2015-01-19,116.41678,40.071013,6,1.0,24217,228.0,2015,2015-01
101100295544,2016-08-17,116.42537,40.052808,7,1.0,50929,480.0,2016,2016-08
BJHD88039083,2014-10-13,116.371677,40.002169,8,0.0,46237,363.0,2014,2014-10
BJTJ90199495,2015-11-16,116.640545,39.911057,11,1.0,30969,210.0,2015,2015-11
BJTJ90512298,2015-12-27,116.689177,39.931339,11,0.0,33575,134.7,2015,2015-12
BJSJ89157893,2015-06-09,116.210318,39.916082,9,1.0,29480,218.0,2015,2015-06
BJXC85647911,2013-05-23,116.387408,39.935904,10,1.0,60400,575.0,2013,2013-05
101100274630,2016-08-16,116.291708,39.844912,2,1.0,35956,208.0,2016,2016-08
101100437127,2016-08-30,116.693646,39.944018,11,0.0,40817,396.0,2016,2016-08
101100255435,2016-08-16,116.432862,39.948968,1,1.0,71556,1048.0,2016,2016-08
101091554356,2016-07-26,116.47773,40.002156,7,1.0,55949,530.0,2016,2016-07
BJCY86645741,2014-08-31,116.501958,39.882586,7,1.0,29155,390.0,2014,2014-08
BJCP89202002,2015-06-12,116.338225,40.08248,6,1.0,30539,357.0,2015,2015-06
101101598743,2017-06-17,116.325385,39.984968,8,1.0,123221,658.0,2017,2017-06
BJCY88630387,2015-04-13,116.47773,40.002156,7,1.0,35841,264.0,2015,2015-04
101100485224,2016-09-04,116.220283,40.043636,8,0.0,65625,315.0,2016,2016-09
101102403628,2017-12-26,116.290339,39.843274,2,0.0,51725,231.0,2017,2017-12
BJHD87200979,2014-03-19,116.318639,39.933735,8,1.0,72480,266.0,2014,2014-03
BJCY89173355,2015-04-06,116.472064,39.88768,7,1.0,32559,210.0,2015,2015-04
101100483597,2016-09-05,116.589658,39.925265,7,0.0,45970,365.0,2016,2016-09
BJCY88686771,2015-03-24,116.511545,39.904464,7,1.0,28171,277.0,2015,2015-03
BJDX90267571,2015-12-14,116.34715,39.806402,4,0.0,23466,328.5,2015,2015-12
BJFT91629433,2016-03-17,116.298445,39.838903,2,1.0,26266,204.5,2016,2016-03
101100622447,2016-11-17,116.419242,39.875809,1,1.0,74037,505.0,2016,2016-11
101100944199,2016-12-19,116.343245,39.900529,10,1.0,91998,315.0,2016,2016-12
BJTJ88370089,2014-10-18,116.638919,39.900576,11,0.0,19899,114.0,2014,2014-10
BJDC87736476,2014-08-09,116.416543,39.869811,1,1.0,41949,180.0,2014,2014-08
101091819085,2016-08-03,116.43942,40.072066,6,0.0,18575,373.0,2016,2016-08
BJXC88932090,2015-04-06,116.391726,39.978788,10,1.0,55000,478.0,2015,2015-04
101101478384,2017-06-27,116.352299,40.062427,8,1.0,82365,425.0,2017,2017-06
BJCP88348508,2014-11-22,116.35699,40.093976,6,1.0,27164,340.0,2014,2014-11
101091679985,2016-07-04,116.435763,39.798071,2,0.0,32919,180.0,2016,2016-07
101100952743,2016-12-22,116.387037,39.95917,10,1.0,121625,635.0,2016,2016-12
BJCY89901200,2015-12-07,116.460032,39.879667,7,1.0,34333,242.8,2015,2015-12
BJDX86781727,2014-03-13,116.439326,39.821816,4,0.0,26451,248.0,2014,2014-03
BJCY91819116,2016-03-26,116.446282,40.052378,7,1.0,67540,640.0,2016,2016-03
BJFT91949433,2016-04-28,116.37267,39.851088,2,1.0,44073,655.0,2016,2016-04
BJCY85176982,2012-12-03,116.465341,39.997219,7,0.0,33559,139.2,2012,2012-12
BJHD89224915,2015-04-08,116.332314,39.965927,8,1.0,64879,375.0,2015,2015-04
BJCY89537898,2015-07-06,116.511545,39.904464,7,1.0,38394,520.0,2015,2015-07
BJCY91599026,2016-05-03,116.605035,40.051164,7,0.0,24819,154.0,2016,2016-05
BJDX86012332,2013-07-31,116.450891,39.822298,4,0.0,31587,168.8,2013,2013-07
BJHD88713140,2015-01-02,116.362901,40.038898,8,1.0,35650,215.0,2015,2015-01
BJCY87650347,2015-05-03,116.466167,39.879498,7,1.0,27925,385.0,2015,2015-05
BJHD85426845,2013-07-27,116.35572,40.01918,8,0.0,27582,304.5,2013,2013-07
BJCY85386107,2013-01-28,116.605893,40.054165,7,0.0,21107,135.0,2013,2013-01
BJCY88469424,2014-11-30,116.455926,39.945052,7,1.0,39430,224.0,2014,2014-11
BJCY91364445,2016-03-01,116.445284,39.925343,7,0.0,51300,310.0,2016,2016-03
101092199429,2016-06-29,116.397236,39.864463,2,0.0,36727,294.8,2016,2016-06
BJHD90023990,2015-08-16,116.358543,40.017542,8,1.0,39874,189.0,2015,2015-08
BJXC90393960,2015-12-16,116.343245,39.900529,10,1.0,73374,291.0,2015,2015-12
101091967138,2016-08-09,116.473966,39.93234,7,1.0,46602,288.0,2016,2016-08
BJHD91786293,2016-05-27,116.292014,39.928693,8,0.0,59099,347.5,2016,2016-05
BJCY87841880,2014-09-10,116.441781,39.991956,7,0.0,46875,315.0,2014,2014-09
BJCY90433720,2015-10-02,116.518451,39.92401,7,0.0,34260,206.0,2015,2015-10
BJCP89560972,2015-06-19,116.337569,40.089546,6,1.0,23904,255.0,2015,2015-06
BJFT91420109,2016-01-23,116.238706,39.854004,2,0.0,25191,129.0,2016,2016-01
BJCP89152191,2015-04-08,116.354287,40.079237,6,0.0,25885,234.0,2015,2015-04
BJDC89829562,2015-07-23,116.433451,39.923705,1,1.0,73503,405.0,2015,2015-07
BJXC88454278,2014-11-23,116.350151,39.915176,10,1.0,66433,378.0,2014,2014-11
BJHD90112471,2015-10-02,116.352299,40.062427,8,1.0,50660,388.0,2015,2015-10
101102122756,2017-12-29,116.370813,39.949254,10,1.0,91223,530.0,2017,2017-12
BJDX89775830,2015-08-16,116.293654,39.79232,4,0.0,16402,142.0,2015,2015-08
101100686254,2016-11-07,116.30313,39.950488,8,1.0,81953,377.8,2016,2016-11
101100447610,2016-09-28,116.172299,39.931943,9,1.0,42833,398.0,2016,2016-09
BJCY85512290,2013-03-10,116.457117,39.971046,7,1.0,40363,218.0,2013,2013-03
BJCY90474499,2015-09-27,116.408636,39.969379,7,1.0,52513,465.0,2015,2015-09
BJXC90421367,2015-09-26,116.348433,39.897049,10,1.0,44423,268.0,2015,2015-09
101100247336,2016-09-23,116.429963,39.963815,1,1.0,82206,723.0,2016,2016-09
BJFT91278947,2016-03-05,116.308663,39.839115,2,1.0,38342,320.0,2016,2016-03
BJCY92165801,2016-06-01,116.420712,40.014821,7,1.0,51272,520.0,2016,2016-06
BJCY86638413,2014-06-14,116.38793,40.004046,7,0.0,43892,457.0,2014,2014-06
101101029887,2017-01-09,116.429427,39.948563,1,1.0,100087,464.0,2017,2017-01
BJYZ88953927,2015-06-29,116.497256,39.804081,3,0.0,26318,320.0,2015,2015-06
BJCY92002414,2016-04-16,116.49954,39.904937,7,1.0,53248,305.0,2016,2016-04
BJCY90859866,2016-02-28,116.470616,39.901069,7,1.0,41294,456.0,2016,2016-02
101101261112,2017-03-13,116.558938,39.922567,7,1.0,57850,410.5,2017,2017-03
BJCY91466288,2016-03-06,116.482231,40.009521,7,1.0,38532,445.0,2016,2016-03
101101268071,2017-03-13,116.404579,39.978491,7,1.0,91484,738.0,2017,2017-03
BJDC85543476,2013-03-10,116.398033,39.872301,1,1.0,34333,205.0,2013,2013-03
101100961632,2017-01-13,116.175983,39.767012,5,0.0,33579,319.0,2017,2017-01
BJHD89011025,2015-04-26,116.30313,39.950488,8,1.0,46097,229.7,2015,2015-04
101100236121,2016-07-26,116.445225,39.888123,1,0.0,68746,410.0,2016,2016-07
BJYZ88483310,2014-12-13,116.504579,39.795716,3,0.0,32055,300.0,2014,2014-12
101101814883,2017-08-07,116.475239,39.938541,7,1.0,70889,375.0,2017,2017-08
BJHD91272799,2016-01-19,116.316963,40.056306,8,0.0,30140,380.0,2016,2016-01
101100891154,2017-03-03,116.593413,39.773674,11,0.0,39601,309.0,2017,2017-03
101100815217,2016-11-12,116.392381,39.974142,10,1.0,112555,520.0,2016,2016-11
101100864024,2017-02-06,116.493032,39.98746,7,1.0,100610,1040.0,2017,2017-02
BJCY90781804,2015-12-17,116.421644,39.996488,7,1.0,46738,351.0,2015,2015-12
101101959295,2017-09-04,116.32616,40.046586,8,0.0,74921,895.0,2017,2017-09
BJCP88352552,2014-12-28,116.331742,40.062034,6,0.0,19236,314.0,2014,2014-12
BJCY91741368,2016-05-01,116.581295,39.910614,7,1.0,28036,290.0,2016,2016-05
101101782324,2017-10-18,116.472175,40.017522,7,1.0,58129,600.0,2017,2017-10
BJCP89068285,2015-05-31,116.372841,40.080111,6,1.0,28682,211.5,2015,2015-05
BJCP86536170,2014-01-19,116.328035,40.078668,6,1.0,30384,378.0,2014,2014-01
101100380509,2016-08-23,116.458721,39.817347,4,1.0,39010,520.0,2016,2016-08
BJFT87406323,2014-06-16,116.375652,39.87292,2,0.0,33244,223.0,2014,2014-06
BJFT88365036,2015-01-11,116.28512,39.888524,2,0.0,31268,171.5,2015,2015-01
BJHD86262456,2013-08-18,116.385135,39.977329,8,1.0,37774,207.0,2013,2013-08
BJCY91182768,2016-01-10,116.508983,39.871912,7,1.0,49893,605.0,2016,2016-01
BJHD91712863,2016-04-09,116.264969,39.927867,8,0.0,43955,578.0,2016,2016-04
BJCY86711901,2013-11-09,116.564954,39.951879,7,0.0,31848,243.0,2013,2013-11
101101152422,2017-02-27,116.562965,39.966574,7,0.0,58387,346.0,2017,2017-02
BJDC90887566,2015-12-14,116.448876,39.901694,1,1.0,49225,314.0,2015,2015-12
101101295409,2017-03-17,116.380262,39.850039,2,0.0,66246,650.0,2017,2017-03
101100212772,2016-07-06,116.399018,39.978141,10,1.0,109920,410.0,2016,2016-07
101101966957,2017-10-05,116.445785,40.077726,6,0.0,46757,369.0,2017,2017-10
BJTJ85268553,2013-03-16,116.637113,39.910123,11,1.0,16420,198.0,2013,2013-03
BJDC88777693,2015-05-19,116.445042,39.894679,1,1.0,42563,380.0,2015,2015-05
BJCY92357209,2016-06-10,116.603501,39.919667,7,1.0,32134,349.0,2016,2016-06
BJXC87739288,2014-10-17,116.387037,39.95917,10,1.0,55620,288.0,2014,2014-10
BJFT91191946,2016-01-16,116.402983,39.859787,2,0.0,31329,351.0,2016,2016-01
BJDX89660331,2015-12-12,116.31681,39.768231,4,0.0,41380,240.0,2015,2015-12
BJFT88981098,2015-06-14,116.394592,39.861389,2,0.0,32636,265.0,2015,2015-06
BJCY90910529,2015-12-07,116.513625,39.931024,7,1.0,41657,326.0,2015,2015-12
BJXC91702197,2016-03-07,116.389264,39.886874,10,1.0,76411,1020.0,2016,2016-03
BJCY92056467,2016-05-15,116.520858,39.918846,7,1.0,41127,173.8,2016,2016-05
101100210510,2016-08-30,116.59088,39.924096,7,0.0,36691,380.0,2016,2016-08
BJHD91120025,2016-01-23,116.375246,40.044621,8,0.0,44614,552.0,2016,2016-01
BJSJ85331960,2013-01-09,116.21005,39.919736,9,0.0,27973,160.0,2013,2013-01
101100486048,2016-09-30,116.457814,39.770511,4,0.0,39257,300.0,2016,2016-09
BJCY91471883,2016-03-16,116.46143,39.89199,7,1.0,38457,274.5,2016,2016-03
BJCP90460178,2016-05-08,116.445996,40.069568,6,0.0,26574,299.0,2016,2016-05
101102012475,2017-09-25,116.314388,39.972347,8,0.0,79413,535.0,2017,2017-09
BJHD85780029,2014-01-24,116.320453,40.039032,8,1.0,63158,480.0,2014,2014-01
101100186755,2016-08-11,116.334886,39.904538,8,0.0,72886,554.0,2016,2016-08
BJCY88040014,2015-05-05,116.419162,40.031546,7,0.0,39839,650.0,2015,2015-05
BJCP92113085,2016-06-09,116.330198,40.074228,6,1.0,39675,415.0,2016,2016-06
101100641448,2016-10-20,116.354287,40.079237,6,0.0,40049,497.6,2016,2016-10
BJDC89700009,2015-07-13,116.416543,39.869811,1,1.0,43759,258.0,2015,2015-07
101102110176,2017-10-25,116.354135,39.916877,10,1.0,114257,553.0,2017,2017-10
101100384061,2016-09-06,116.405333,39.816466,2,0.0,36250,290.0,2016,2016-09
101100206512,2016-06-20,116.331446,40.085293,6,0.0,33613,261.0,2016,2016-06
BJFS89374585,2015-10-11,116.128533,39.723864,5,1.0,19544,131.9,2015,2015-10
BJDX86903120,2013-12-19,116.340971,39.741186,4,1.0,25238,109.0,2013,2013-12
101100214879,2016-07-14,116.333042,40.037213,8,1.0,59964,325.0,2016,2016-07
101100870007,2016-12-14,116.446747,39.934384,7,1.0,82499,1170.0,2016,2016-12
101101100564,2017-04-06,116.471888,39.872576,7,1.0,91229,1790.0,2017,2017-04
BJCY88469379,2014-11-18,116.456251,39.946003,7,0.0,42605,299.0,2014,2014-11
101100625925,2016-10-13,116.471754,40.02946,7,1.0,84703,737.0,2016,2016-10
BJFT90212006,2015-12-19,116.416888,39.850187,2,1.0,30918,177.0,2015,2015-12
BJCY91507663,2016-03-06,116.504655,39.965482,7,0.0,37754,480.0,2016,2016-03
BJCY89057267,2015-04-10,116.454732,39.952827,7,1.0,39079,195.0,2015,2015-04
101100509788,2016-09-09,116.555729,40.162058,13,0.0,32670,310.0,2016,2016-09
101100635057,2016-11-27,116.368372,39.943265,10,1.0,95011,438.0,2016,2016-11
101100319770,2016-07-26,116.325617,40.049466,8,0.0,67241,367.0,2016,2016-07
BJSJ88314630,2016-04-10,116.1939,39.923648,9,1.0,27820,350.0,2016,2016-04
BJCY85544998,2015-09-22,116.389228,39.988818,7,1.0,38483,506.0,2015,2015-09
BJDC88343716,2014-10-18,116.4471,39.879796,1,1.0,45150,660.0,2014,2014-10
BJXC91136402,2015-12-27,116.354039,39.900277,10,0.0,56124,302.0,2015,2015-12
BJSY89375564,2015-08-08,116.599448,40.048301,13,0.0,21703,206.0,2015,2015-08
BJXC89614500,2015-07-05,116.344985,39.891739,10,1.0,51800,262.0,2015,2015-07
BJXC88130699,2014-10-31,116.3531,39.879839,10,0.0,35428,190.0,2014,2014-10
BJHD86612096,2013-11-02,116.298736,39.934527,8,1.0,51305,295.0,2013,2013-11
BJDX91040341,2015-12-10,116.334907,39.744008,4,1.0,22254,142.0,2015,2015-12
101092131199,2016-07-20,116.552177,39.970849,7,0.0,59439,830.0,2016,2016-07
BJSY91201228,2016-01-13,116.655445,40.137574,13,1.0,26409,150.0,2016,2016-01
101100318939,2016-07-25,116.525916,39.922787,7,1.0,40814,347.0,2016,2016-07
BJFT88394747,2015-09-01,116.359122,39.851219,2,1.0,34601,325.0,2015,2015-09
BJCY88872597,2015-03-26,116.490734,39.983371,7,1.0,35806,140.0,2015,2015-03
BJCY84734290,2012-10-17,116.491848,40.000154,7,0.0,34951,495.0,2012,2012-10
BJHD92020570,2016-05-23,116.340818,39.986077,8,1.0,90500,543.0,2016,2016-05
BJCY89361415,2015-06-21,116.413621,40.013277,7,1.0,33425,220.0,2015,2015-06
BJCY89357089,2015-09-12,116.572491,39.853078,7,0.0,26728,253.0,2015,2015-09
BJCY89602641,2016-05-07,116.461699,39.887384,7,1.0,43666,243.0,2016,2016-05
BJCY88353615,2014-11-29,116.575746,39.911252,7,1.0,24845,140.0,2014,2014-11
BJCY87886083,2014-08-08,116.59247,39.926531,7,1.0,30810,175.0,2014,2014-08
BJHD91177850,2015-12-22,116.336244,39.932195,8,1.0,53302,226.0,2015,2015-12
BJCY88367041,2015-10-19,116.609655,39.910518,7,1.0,23468,142.0,2015,2015-10
101101097604,2017-02-21,116.443175,39.941889,1,1.0,104665,653.0,2017,2017-02
BJCY86804906,2013-12-23,116.486595,39.917578,7,1.0,56757,365.0,2013,2013-12
BJDX89037702,2015-04-04,116.342088,39.749733,4,1.0,26311,139.0,2015,2015-04
101091672478,2016-07-28,116.233846,39.905003,9,0.0,39978,355.0,2016,2016-07
BJHD87314392,2014-04-21,116.334148,40.057145,8,0.0,42136,153.5,2014,2014-04
BJXC89612744,2015-06-28,116.340473,39.886963,10,1.0,44158,311.0,2015,2015-06
101092074034,2016-07-23,116.488874,39.788231,3,0.0,45487,655.0,2016,2016-07
101100774809,2016-12-12,116.518854,39.939588,7,0.0,53984,700.0,2016,2016-12
BJHD85513773,2013-03-13,116.298736,39.934527,8,1.0,44350,248.0,2013,2013-03
BJCP85932533,2013-07-19,116.335484,40.09232,6,1.0,25761,216.0,2013,2013-07
BJCP91880688,2016-04-12,116.305672,40.094854,6,1.0,40768,257.0,2016,2016-04
BJHD85945725,2015-05-23,116.301709,39.919502,8,1.0,55766,590.0,2015,2015-05
BJHD85018382,2013-06-22,116.288489,39.928841,8,0.0,42993,273.0,2013,2013-06
101101297930,2017-03-14,116.42022,40.044807,7,1.0,73192,433.0,2017,2017-03
BJCY89211041,2015-06-21,116.609116,39.903738,7,0.0,26393,190.0,2015,2015-06
BJFT90840212,2016-03-21,116.269851,39.897262,2,0.0,31491,176.0,2016,2016-03
BJCY91737915,2016-05-24,116.564943,39.927447,7,1.0,40323,210.0,2016,2016-05
BJDC87703582,2014-11-28,116.434254,39.935275,1,1.0,64887,520.0,2014,2014-11
BJCY91690534,2016-03-19,116.511679,39.923959,7,1.0,43928,268.0,2016,2016-03
BJHD91094125,2015-12-26,116.273525,39.912989,8,1.0,56169,346.0,2015,2015-12
101101817571,2017-08-11,116.40214,39.857143,2,1.0,42180,288.0,2017,2017-08
BJCY91601127,2016-03-20,116.42537,40.052808,7,1.0,45812,350.0,2016,2016-03
101101594285,2017-11-23,116.354119,39.954674,8,1.0,79121,720.0,2017,2017-11
101102120179,2017-10-15,116.210647,39.939312,9,0.0,63748,712.0,2017,2017-10
BJSJ91633681,2016-03-04,116.212671,39.900574,9,0.0,43323,387.0,2016,2016-03
BJFT91782444,2016-05-07,116.35335,39.875618,2,0.0,47939,500.0,2016,2016-05
101101447894,2017-07-17,116.45208,39.904622,1,1.0,97988,750.0,2017,2017-07
BJXC85114785,2012-12-29,116.394288,39.972468,10,1.0,54772,419.0,2012,2012-12
BJCY90321589,2015-12-01,116.454794,39.976135,7,1.0,71611,788.0,2015,2015-12
BJCY92031360,2016-06-03,116.594761,39.921447,7,0.0,42989,183.0,2016,2016-06
101100353202,2016-08-13,116.328302,39.674171,4,1.0,36980,355.0,2016,2016-08
BJDC87952211,2014-08-24,116.444345,39.945375,1,1.0,55337,329.3,2014,2014-08
BJYZ90715100,2015-11-08,116.504579,39.795716,3,0.0,31003,403.0,2015,2015-11
BJDC91679557,2016-03-12,116.412397,39.966393,1,0.0,71827,477.0,2016,2016-03
BJSJ89667324,2015-09-24,116.21005,39.919736,9,0.0,29252,172.0,2015,2015-09
BJFT89061547,2015-04-06,116.431165,39.874515,2,1.0,38692,220.0,2015,2015-04
101101604265,2017-07-11,116.504397,39.92941,7,1.0,66916,376.0,2017,2017-07
101089228515,2016-08-31,116.403304,39.891691,10,1.0,66879,400.0,2016,2016-08
BJCY88971939,2015-08-07,116.534917,39.927474,7,0.0,38555,271.0,2015,2015-08
101092028942,2016-08-24,116.6658,39.908798,11,0.0,32509,360.0,2016,2016-08
BJCY88429360,2015-03-12,116.457497,39.934244,7,1.0,41153,680.0,2015,2015-03
101100405977,2016-08-17,116.521812,39.930841,7,1.0,65103,580.0,2016,2016-08
BJCY85599229,2013-06-15,116.491429,39.923869,7,1.0,42076,605.0,2013,2013-06
101100467928,2016-09-11,116.33524,39.731545,4,1.0,42520,540.0,2016,2016-09
BJCY85894596,2013-06-06,116.437967,40.001107,7,1.0,39423,183.0,2013,2013-06
BJCY85133694,2012-11-22,116.498241,39.971858,7,1.0,27076,287.0,2012,2012-11
BJCY85423582,2013-03-02,116.575746,39.911252,7,1.0,23852,108.0,2013,2013-03
101101244499,2017-03-15,116.451194,39.854478,2,1.0,62170,539.2,2017,2017-03
BJXC88099560,2014-09-16,116.340473,39.886963,10,1.0,35091,229.0,2014,2014-09
BJCY88941036,2015-04-29,116.481385,39.874867,7,1.0,34503,180.0,2015,2015-04
BJXC86045825,2013-08-02,116.387511,39.931949,10,1.0,57492,330.0,2013,2013-08
101092286982,2016-07-14,116.329607,39.758883,4,1.0,28000,214.0,2016,2016-07
BJHD87214202,2014-03-12,116.310955,39.937801,8,1.0,69360,510.0,2014,2014-03
BJFT86169338,2013-10-19,116.291788,39.855182,2,0.0,23883,249.5,2013,2013-10
BJCY88564636,2015-03-02,116.488832,39.932702,7,1.0,35476,175.0,2015,2015-03
101102220299,2017-12-14,116.511419,39.981872,7,0.0,54174,603.0,2017,2017-12
BJCP89263600,2015-08-16,116.425304,40.112553,6,0.0,22180,202.5,2015,2015-08
101100286122,2016-07-21,116.419076,40.03694,7,1.0,60618,940.0,2016,2016-07
101092190896,2016-07-27,116.640545,39.911057,11,1.0,43847,285.0,2016,2016-07
BJCY91123920,2016-02-18,116.576449,39.920361,7,1.0,28234,167.0,2016,2016-02
BJFT85424877,2013-04-05,116.431165,39.874515,2,1.0,33492,212.0,2013,2013-04
101100982202,2017-04-27,116.469306,39.997106,7,1.0,86111,478.0,2017,2017-04
BJCP91695989,2016-03-07,116.280532,40.203151,6,0.0,25864,238.0,2016,2016-03
BJCY89417705,2015-06-19,116.456795,39.973905,7,1.0,54143,645.0,2015,2015-06
BJCP88262331,2016-02-23,116.412985,40.062212,6,1.0,34583,196.5,2016,2016-02
101100947917,2016-12-15,116.505017,39.928801,7,1.0,69170,293.0,2016,2016-12
BJCY88065256,2015-04-11,116.478815,39.948291,7,1.0,35738,166.0,2015,2015-04
101100792220,2016-11-12,116.415742,40.077796,6,1.0,31452,516.0,2016,2016-11
101101539749,2017-07-14,116.366207,39.898568,10,1.0,91068,470.0,2017,2017-07
BJSJ86663709,2013-12-06,116.1939,39.923648,9,1.0,33520,264.0,2013,2013-12
BJCY87403242,2014-12-20,116.556567,39.952006,7,0.0,24345,181.0,2014,2014-12
101100356812,2016-08-27,116.442526,39.972399,7,1.0,51769,300.0,2016,2016-08
101100886628,2016-12-09,116.437841,39.948704,1,1.0,92916,720.0,2016,2016-12
BJFS92005710,2016-05-14,116.182548,39.778533,5,0.0,21613,227.0,2016,2016-05
101100543805,2016-10-27,116.428389,39.99699,7,1.0,75122,308.0,2016,2016-10
BJCP87090215,2014-02-23,116.445996,40.069568,6,0.0,25063,282.0,2014,2014-02
BJCP88618196,2015-09-03,116.351541,40.07117,6,1.0,30997,252.0,2015,2015-09
BJXC85804032,2013-10-15,116.378553,39.968971,10,0.0,72714,485.0,2013,2013-10
BJCY90842342,2015-11-21,116.556567,39.952006,7,0.0,29640,195.0,2015,2015-11
101100803197,2016-11-28,116.416543,39.869811,1,1.0,71371,610.0,2016,2016-11
101102203055,2017-12-03,116.416117,39.999631,7,0.0,70892,556.0,2017,2017-12
101101305756,2017-03-17,116.322609,40.082706,6,0.0,50257,480.0,2017,2017-03
101101989805,2018-01-22,116.585426,39.911902,7,1.0,37244,261.0,2018,2018-01
BJCY86013788,2013-06-26,116.594886,39.910677,7,1.0,25083,183.0,2013,2013-06
101100682315,2017-01-08,116.46461,39.903546,7,1.0,91718,2280.0,2017,2017-01
BJHD91644985,2016-03-01,116.287719,39.931907,8,0.0,55689,372.5,2016,2016-03
101100496281,2016-08-31,116.414421,40.053513,7,0.0,28737,259.0,2016,2016-08
BJHD91135738,2016-01-03,116.296249,39.949325,8,1.0,56126,585.0,2016,2016-01
101100551741,2016-09-20,116.352899,39.889225,10,1.0,84261,500.0,2016,2016-09
101100610171,2016-09-24,116.30313,39.950488,8,1.0,78483,631.0,2016,2016-09
101100601443,2016-09-22,116.493655,39.905367,7,1.0,66079,592.0,2016,2016-09
BJDC89468181,2015-08-02,116.429885,39.954649,1,1.0,57574,260.0,2015,2015-08
101100226235,2016-07-26,116.32922,39.892447,2,1.0,49796,402.0,2016,2016-07
101100284190,2016-08-23,116.352299,40.062427,8,1.0,58062,569.0,2016,2016-08
BJXC89582978,2015-07-05,116.390549,39.957292,10,1.0,65351,768.0,2015,2015-07
BJDC88844768,2015-09-23,116.420099,39.901616,1,1.0,40323,165.0,2015,2015-09
BJCP90634774,2015-10-22,116.265066,40.166068,6,0.0,23706,163.5,2015,2015-10
101091905958,2016-08-17,116.308482,39.943704,8,1.0,67878,511.8,2016,2016-08
101100403314,2016-08-27,116.416888,39.850187,2,1.0,41290,210.0,2016,2016-08
BJFT88035039,2014-12-13,116.389093,39.848051,2,1.0,28379,319.0,2014,2014-12
BJFT89789652,2015-08-28,116.309431,39.842691,2,1.0,39887,274.5,2015,2015-08
BJHD90778005,2015-12-28,116.215475,39.925413,8,0.0,45848,260.0,2015,2015-12
101100260682,2016-07-07,116.442298,39.970551,7,1.0,53973,250.0,2016,2016-07
101100598675,2017-01-17,116.330345,39.984336,8,1.0,127773,739.8,2017,2017-01
BJCY85179160,2012-12-03,116.445628,40.0364,7,0.0,29829,120.0,2012,2012-12
BJHD90717791,2015-10-25,116.264969,39.927867,8,0.0,52953,243.0,2015,2015-10
